date,title,url,media
2023-03-24,"Sécheresse : l’Espagne déjà en état d’alerte, notamment à cause de violents incendies",https://www.francetvinfo.fr/monde/espagne/secheresse-l-espagne-deja-en-etat-d-alerte-notamment-a-cause-de-violents-incendies_5730620.html,France 2
2023-03-24,"Espagne : face à la sécheresse, une église enfouie dans un lac réapparaît",https://www.francetvinfo.fr/meteo/secheresse/espagne-face-a-la-secheresse-une-eglise-enfouie-dans-un-lac-reapparait_5730170.html,France 2
2023-03-23,Chine : une tempête de sable augmente considérablement le taux de pollution de l’air à Pékin,https://www.francetvinfo.fr/monde/chine/chine-une-tempete-de-sable-augmente-considerablement-le-taux-de-pollution-de-l-air-a-pekin_5728520.html,France 2
2023-03-22 12:50:00,VIDÉO - Des arbres qui résistent au changement climatique : le test dans la forêt de Guéméné-Penfao,https://www.tf1info.fr/environnement-ecologie/video-des-arbres-qui-resistent-au-changement-climatique-le-test-dans-la-foret-de-guemene-penfao-2251726.html,TF1
2023-03-22,Réchauffement climatique : les fruits français plus que jamais en péril,https://www.francetvinfo.fr/monde/environnement/rechauffement-climatique-les-fruits-francais-plus-que-jamais-en-peril_5726684.html,France 2
2023-03-21 17:04:00,Forêt des Landes : l'inquiétude avant l'été,https://www.tf1info.fr/environnement-ecologie/video-incendie-foret-des-landes-l-inquietude-avant-l-ete-2251671.html,TF1
2023-03-21 13:00:00,VIDÉO - États-Unis : le pays frappé par deux tempêtes,https://www.tf1info.fr/international/video-tf1-etats-unis-le-pays-frappe-par-deux-tempetes-2251619.html,TF1
2023-03-21 12:45:00,Fuites d'eau : un fléau pour les communes,https://www.tf1info.fr/environnement-ecologie/video-tf1-fuites-d-eau-un-fleau-pour-les-communes-2251615.html,TF1
2023-03-21 07:00:00,Sécheresse : quelles sont les règles pour creuser un puits chez soi ?,https://www.tf1info.fr/environnement-ecologie/video-reportage-tf1-secheresse-quelles-sont-les-regles-pour-creuser-un-puits-chez-soi-2251554.html,TF1
2023-03-21,"Pyrénées-Orientales : face à la sécheresse, un maire bloque les constructions de piscines",https://www.francetvinfo.fr/meteo/secheresse/pyrenees-orientales-face-a-la-secheresse-un-maire-bloque-les-constructions-de-piscines_5724233.html,France 2
2023-03-20 14:41:00,Sécheresse : comment le Limousin tente de gérer la fin de l'abondance de l'eau,https://www.tf1info.fr/environnement-ecologie/video-reportage-secheresse-comment-le-limousin-tente-de-gerer-la-fin-de-l-abondance-de-l-eau-2251469.html,TF1
2023-03-20 07:30:00,"VIDÉO - ""On ne pouvait pas continuer"", ces éleveurs et agriculteurs qui arrêtent le bio",https://www.tf1info.fr/societe/video-on-ne-pouvait-pas-continuer-ces-eleveurs-et-agriculteurs-qui-arretent-le-bio-2251462.html,TF1
2023-03-20,Climat : quels sont les enseignements du 6e rapport du Giec ?,https://www.francetvinfo.fr/meteo/climat/climat-quels-sont-les-enseignements-du-6e-rapport-du-giec_5722298.html,France 3
2023-03-20,Changement climatique : le succès grandissant des plantes peu gourmandes en eau,https://www.francetvinfo.fr/monde/environnement/changement-climatique-le-succes-grandissant-des-plantes-peu-gourmandes-en-eau_5722220.html,France 2
2023-03-18,"Sécheresse : dans les Pyrénées-Orientales, le manque d’eau inquiète les apiculteurs",https://www.francetvinfo.fr/meteo/secheresse/secheresse-dans-les-pyrenees-orientales-le-manque-d-eau-inquiete-les-apiculteurs_5719157.html,France 3
2023-03-17 16:46:00,VIDÉO - Gers : la sécheresse pointée du doigt après l’effondrement impressionnant d’une église,https://www.tf1info.fr/regions/video-reportage-tf1-gers-la-secheresse-pointee-du-doigt-apres-l-effondrement-impressionnant-d-une-eglise-a-saramon-2251276.html,TF1
2023-03-17 16:42:00,"VIDÉO - Le 13H au jardin : au mois de mars, c'est la course à l'échalote",https://www.tf1info.fr/traditions-et-patrimoine/video-le-13h-au-jardin-au-mois-de-mars-c-est-la-course-a-l-echalote-2251285.html,TF1
2023-03-17 11:55:00,"REPORTAGE - Dans les Landes, le temps presse pour couper les arbres brûlés par les incendies l'été dernier",https://www.tf1info.fr/environnement-ecologie/video-reportage-tf1-dans-les-landes-le-temps-presse-pour-couper-les-arbres-brules-par-les-incendies-l-ete-dernier-2251217.html,TF1
2023-03-16 12:08:00,VIDÉO - Sécheresse : les gérants de stations de lavage s'inquiètent (et s'adaptent),https://www.tf1info.fr/environnement-ecologie/video-reportage-tf1-restrictions-contre-la-secheresse-l-interdiction-de-laver-sa-voiture-inquiete-les-gerants-de-stations-de-lavage-qui-cherchent-des-solutions-2251107.html,TF1
2023-03-16,Guadeloupe : les agriculteurs confrontés à la sécheresse,https://www.francetvinfo.fr/france/guadeloupe/guadeloupe-les-agriculteurs-confrontes-a-la-secheresse_5715137.html,France 3
2023-03-16,Sécheresse : les stations de lavage menacées par le manque d’eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-stations-de-lavage-menacees-par-le-manque-d-eau_5715548.html,France 3
2023-03-16,VIDEO. Sécheresse : la construction de piscines pourrait bientôt être interdite dans le Var,https://www.francetvinfo.fr/var/secheresse-la-construction-de-piscines-pourrait-bientot-etre-interdite-dans-le-var_5715485.html,France 2
2023-03-16,Guadeloupe : les agriculteurs et exploitations mis à mal par la sécheresse,https://www.francetvinfo.fr/france/guadeloupe/guadeloupe-les-agriculteurs-et-exploitations-mis-a-mal-par-la-secheresse_5715512.html,France 2
2023-03-16,Sécheresse : des stations de lavage de voitures s’équipent de récupérateurs d’eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-des-stations-de-lavage-de-voitures-s-equipent-de-recuperateurs-d-eau_5714993.html,France 2
2023-03-15 16:15:00,VIDÉO - Sécheresse : ruée sur les récupérateurs d’eau de pluie dans le Gard,https://www.tf1info.fr/environnement-ecologie/video-secheresse-manque-de-pluies-precipitations-rupture-ruee-sur-les-recuperateurs-d-eau-dans-le-gard-2251061.html,TF1
2023-03-15 12:37:00,VIDÉO - Sécheresse : le cri d'alarme des agriculteurs face au niveau des nappes phréatiques,https://www.tf1info.fr/environnement-ecologie/video-secheresse-en-hiver-manque-de-pluie-le-cri-d-alarme-des-agriculteurs-face-au-niveau-des-nappes-phreatiques-2251015.html,TF1
2023-03-15,VIDEO. Nucléaire : les centrales sont-elles trop gourmandes en eau ?,https://www.francetvinfo.fr/societe/nucleaire/nucleaire-les-centrales-sont-elles-trop-gourmandes-en-eau_5713346.html,France 2
2023-03-14,Sécheresse : les consommateurs investissent dans des récupérateurs d’eau de pluie,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-consommateurs-investissent-dans-des-recuperateurs-d-eau-de-pluie_5711576.html,France 3
2023-03-14,Sécheresse : la production de cresson à l’arrêt dans l’Oise,https://www.francetvinfo.fr/meteo/secheresse/secheresse-la-production-de-cresson-a-l-arret-dans-l-oise_5711084.html,France 2
2023-03-13 10:36:00,"VIDÉO - Entre tempêtes de neige et inondations, la Californie subit de plein fouet le dérèglement climatique",https://www.tf1info.fr/meteo/video-entre-tempetes-de-neige-et-inondations-la-californie-subit-de-plein-fouet-le-dereglement-climatique-2250774.html,TF1
2023-03-13 09:00:00,"VIDÉO - Alors que l'hiver n'est pas encore terminé, les pompiers s'inquiètent déjà des incendies précoces",https://www.tf1info.fr/environnement-ecologie/video-alors-que-l-hiver-n-est-pas-encore-termine-les-pompiers-s-inquietent-deja-des-incendies-precoces-dans-le-sud-2250769.html,TF1
2023-03-13,Climat : un nouveau journal météo lancé par France Télévisions,https://www.francetvinfo.fr/meteo/climat/climat-un-nouveau-journal-meteo-lance-par-france-televisions_5709182.html,France 3
2023-03-13,Changement climatique : France Télévisions lance son nouveau bulletin météo,https://www.francetvinfo.fr/meteo/climat/changement-climatique-france-televisions-lance-son-nouveau-bulletin-meteo_5709551.html,France 2
2023-03-13,VIDEO. Sécheresse : une équipe de France 2 en immersion dans les profondeurs d'une nappe phréatique,https://www.francetvinfo.fr/meteo/secheresse/secheresse-immersion-dans-les-profondeurs-d-une-nappe-phreatique_5709509.html,France 2
2023-03-13,Climat : le bulletin météo de France Télévisions fait peau neuve,https://www.francetvinfo.fr/meteo/climat-le-bulletin-meteo-de-france-televisions-fait-peau-neuve_5709584.html,France 3
2023-03-13,"Sécheresse : en Bourgogne, les agriculteurs sur le qui-vive en raison du manque d'eau",https://www.francetvinfo.fr/meteo/secheresse/secheresse-en-bourgogne-les-agriculteurs-sur-le-qui-vive-en-raison-du-manque-d-eau_5709173.html,France 3
2023-03-13,Sécheresse : les nappes phréatiques aux plus bas,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-nappes-phreatiques-aux-plus-bas_5709578.html,France 3
2023-03-12 19:32:00,"VIDÉO - Avec la sécheresse, les plantes moins gourmandes en eau s'imposent",https://www.tf1info.fr/environnement-ecologie/video-avec-la-secheresse-les-plantes-moins-gourmandes-en-eau-s-imposent-2250742.html,TF1
2023-03-12 16:54:00,"VIDÉO - États-Unis : après des tempêtes de neige, la Californie submergée par des inondations",https://www.tf1info.fr/international/video-etats-unis-apres-la-neige-la-californie-subit-des-inondations-mortelles-2250737.html,TF1
2023-03-12,Sécheresse : l’ouverture de la pêche perturbée par le manque d’eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-l-ouverture-de-la-peche-perturbee-par-le-manque-d-eau_5707286.html,France 2
2023-03-12,Climat : le Canal du Midi en proie à la sécheresse,https://www.francetvinfo.fr/meteo/climat/climat-le-canal-du-midi-en-proie-a-la-secheresse_5707283.html,France 2
2023-03-12,Sécheresse : la Canal du Midi toujours fermé en raison du manque d'eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-la-canal-du-midi-toujours-ferme-en-raison-du-manque-d-eau_5707580.html,France 3
2023-03-12,Alpes-Maritimes : 30 hectares ont brûlé dans un incendie,https://www.francetvinfo.fr/faits-divers/incendie/alpes-maritimes-30-hectares-ont-brule-dans-un-incendie_5707280.html,France 2
2023-03-11 10:50:00,VIDÉO - Le sucre français est-il en danger de disparition ?,https://www.tf1info.fr/economie/video-le-sucre-francais-est-il-en-danger-de-disparition-2250643.html,TF1
2023-03-11,"États-Unis : après les tempêtes de neige, des inondations exceptionnelles en Californie",https://www.francetvinfo.fr/meteo/inondations/etats-unis-apres-les-tempetes-de-neige-des-inondations-exceptionnelles-en-californie_5705957.html,France 2
2023-03-11,Sécheresse : le faible niveau des cours d’eau inquiète les pêcheurs à la truite,https://www.francetvinfo.fr/meteo/secheresse/secheresse-le-faible-niveau-des-cours-d-eau-inquiete-les-pecheurs-a-la-truite_5705771.html,France 3
2023-03-11,Sécheresse : la réserve naturelle du Pinail menacée,https://www.francetvinfo.fr/meteo/secheresse/secheresse-la-reserve-naturelle-du-pinail-menacee_5705780.html,France 3
2023-03-11,Sécheresse : les pêcheurs à la truite inquiets de la baisse du niveau des cours d’eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-pecheurs-a-la-truite-inquiets-de-la-baisse-du-niveau-des-cours-d-eau_5706008.html,France 3
2023-03-10 16:43:00,Sécheresse : la pêche à la truite sauvage interdite en Loire-Atlantique,https://www.tf1info.fr/environnement-ecologie/video-date-ouverture-secheresse-la-peche-a-la-truite-sauvage-interdite-en-loire-atlantique-dans-le-cens-et-le-gesvres-2250593.html,TF1
2023-03-10 12:06:00,VIDÉO - Auvergne : le vin volcanique en éruption,https://www.tf1info.fr/conso/video-les-atouts-du-vin-volcanique-resistant-a-la-secheresse-la-nouvelle-perle-de-l-auvergne-2250525.html,TF1
2023-03-10,Puy-de-Dôme : des mesures de restrictions d’eau prises dans 13 communes,https://www.francetvinfo.fr/meteo/secheresse/puy-de-dome-des-mesures-de-restrictions-d-eau-prises-dans-13-communes_5703899.html,France 2
2023-03-10,Sécheresse : un maire interdit la construction de piscines privées,https://www.francetvinfo.fr/meteo/secheresse/secheresse-un-maire-interdit-la-construction-de-piscines-privees_5704055.html,France 3
2023-03-10,Climat : des rafales de vent secouent la France,https://www.francetvinfo.fr/meteo/inondations/climat-des-rafales-de-vent-secouent-la-france_5704334.html,France 3
2023-03-09 16:50:00,VIDÉO - Comment réussir un bon gratin dauphinois ? La recette d'une championne,https://www.tf1info.fr/traditions-et-patrimoine/video-bon-et-pas-cher-recette-gratin-dauphinois-la-recette-d-une-championne-2250479.html,TF1
2023-03-09 15:22:00,Météo : le retour de la pluie après 40 jours de sécheresse,https://www.tf1info.fr/meteo/video-meteo-le-retour-de-la-pluie-apres-40-jours-de-secheresse-2250463.html,TF1
2023-03-09 10:31:00,Crise de la betterave : fermeture de deux usines en France,https://www.tf1info.fr/vie-pro/video-crise-de-la-betterave-tereos-fermeture-de-deux-usines-en-france-2250407.html,TF1
2023-03-09,Sécheresse : des restrictions d'eau déjà mises en place en Ardèche,https://www.francetvinfo.fr/meteo/secheresse/secheresse-des-restrictions-d-eau-deja-mises-en-place-en-ardeche_5701901.html,France 3
2023-03-09,Environnement : un vaccin pour sauver les abeilles,https://www.francetvinfo.fr/monde/environnement/biodiversite/environnement-un-vaccin-pour-sauver-les-abeilles_5702375.html,France 2
2023-03-08 10:54:00,Sécheresse : pourquoi le retour de la pluie ne suffira pas,https://www.tf1info.fr/environnement-ecologie/carte-secheresse-en-france-2023-arrete-prefectoral-nappes-souterraines-en-deficit-d-eau-le-retour-de-la-pluie-arrive-t-il-trop-tard-2250292.html,TF1
2023-03-08,Météo : le Nord de la France sous la neige,https://www.francetvinfo.fr/meteo/meteo-le-nord-de-la-france-sous-la-neige_5699531.html,France 3
2023-03-07 17:25:00,VIDÉO - Sécheresse : le fléau des fuites de canalisations,https://www.tf1info.fr/environnement-ecologie/video-reportage-secheresse-traque-a-royan-contre-le-fleau-des-fuites-de-canalisations-2250237.html,TF1
2023-03-07 15:59:00,VIDÉO - Sécheresse : bataille de l'eau dans les Pyrénées-Orientales,https://www.tf1info.fr/environnement-ecologie/video-reportage-tf1-restrictions-secheresse-bataille-de-l-eau-dans-les-pyrenees-orientales-2250182.html,TF1
2023-03-06 17:51:00,Météo : l'hiver 2023 a été particulièrement sec et encore doux en France,https://www.tf1info.fr/meteo/video-meteo-france-hiver-2023-a-ete-particulierement-sec-et-encore-doux-2250127.html,TF1
2023-03-06,"Lutte contre les incendies : le débroussaillage, une protection naturelle contre les feux de forêt",https://www.francetvinfo.fr/replay-jt/france-2/20-heures/lutte-contre-les-incendies-le-debroussaillage-une-protection-naturelle-contre-les-feux-de-foret_5696585.html,France 2
2023-03-06,Sécheresse : les agriculteurs du Sud-Ouest déjà inquiets pour leurs récoltes,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-agriculteurs-du-sud-ouest-deja-inquiets-pour-leurs-recoltes_5696666.html,France 3
2023-03-06,Sécheresse : un manque d'eau préoccupant dans plusieurs départements français,https://www.francetvinfo.fr/meteo/secheresse/secheresse-un-manque-d-eau-preoccupant-dans-plusieurs-departements-francais_5696198.html,France 3
2023-03-05,"""Un jour en France"" : le tour des actualités du week-end",https://www.francetvinfo.fr/france/un-jour-en-france-le-tour-des-actualites-du-week-end_5694563.html,France 2
2023-03-05,Inflation : pourquoi les prix des biscuits s’envolent-ils ?,https://www.francetvinfo.fr/economie/inflation/inflation-pourquoi-les-prix-des-biscuits-s-envolent-ils_5692838.html,France 2
2023-03-05,"Photo hebdo : Los Angeles, Ariège, Rome... l'actualité de la semaine en images",https://www.francetvinfo.fr/monde/photo-hebdo-los-angeles-ariege-rome-l-actualite-de-la-semaine-en-images_5692883.html,France 2
2023-03-05,Météo : une tempête de neige historique s’abat sur la Californie,https://www.francetvinfo.fr/monde/usa/tempete-de-neige-aux-etats-unis/meteo-une-tempete-de-neige-historique-s-abat-sur-la-californie_5692826.html,France 2
2023-03-05,Agriculture : le dernier élevage de vaches laitières aux Antilles menacé par la sécheresse,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-le-dernier-elevage-de-vaches-laitieres-aux-antilles-menace-par-la-secheresse_5694593.html,France 3
2023-03-04 16:02:00,VIDÉO - Les images spectaculaires (et inhabituelles) de la Californie sous la neige,https://www.tf1info.fr/international/video-les-images-spectaculaires-et-inhabituelles-de-la-californie-sous-la-neige-2249970.html,TF1
2023-03-03 14:30:00,"VIDÉO - Sécheresse : le recours aux eaux usées, une solution encore trop peu utilisée",https://www.tf1info.fr/environnement-ecologie/video-secheresse-le-recours-aux-eaux-usees-une-solution-encore-trop-peu-utilisee-en-france-2249835.html,TF1
2023-03-03 11:04:00,"VIDÉO - ""On va restituer 55 hectares à la nature"" : La Plagne va démonter les infrastructures sur ces glaciers",https://www.tf1info.fr/environnement-ecologie/video-ski-sports-d-hiver-rechauffement-climatique-on-va-resituer-55-hectares-a-la-nature-la-plagne-va-demonter-une-partie-de-son-domaine-skiable-2249834.html,TF1
2023-03-03,Sécheresse : un incendie détruit neuf hectares de forêt dans le Médoc,https://www.francetvinfo.fr/meteo/secheresse/secheresse-un-incendie-detruit-neuf-hectares-de-foret-dans-le-medoc_5690564.html,France 3
2023-03-02 17:44:00,VIDÉO - Sécheresse : pourquoi c'est le moment de s'équiper de récupérateurs d'eau ?,https://www.tf1info.fr/environnement-ecologie/video-secheresse-pourquoi-c-est-le-moment-de-s-equiper-de-recuperateurs-d-eau-2249770.html,TF1
2023-03-02 16:55:00,"VIDÉO - Avec la sécheresse, le sorgho fait des émules",https://www.tf1info.fr/environnement-ecologie/video-agriculture-cereales-elevages-avec-la-secheresse-le-sorgho-fait-des-emules-2249773.html,TF1
2023-03-02,Sécheresse : comment parvenir à économiser l'eau au quotidien ?,https://www.francetvinfo.fr/meteo/secheresse/secheresse-comment-parvenir-a-economiser-l-eau-au-quotidien_5689256.html,France 2
2023-03-02,Sécheresse : des permis de construire gelés en raison de la pénurie d'eau dans le Var et en Ardèche,https://www.francetvinfo.fr/meteo/secheresse/secheresse-des-permis-de-construire-geles-en-raison-de-la-penurie-d-eau-dans-le-var-et-en-ardeche_5689223.html,France 2
2023-03-02,Sécheresse : neuf communes dans le Var décident d’interdire les nouvelles constructions,https://www.francetvinfo.fr/meteo/secheresse/secheresse-neuf-communes-dans-le-var-decident-d-interdire-les-nouvelles-constructions_5689307.html,France 3
2023-03-01 16:59:00,"VIDÉO - Sécheresse, manque d’eau… Des moules envahissent le lac de Vouglans dans le Jura",https://www.tf1info.fr/environnement-ecologie/video-secheresse-manque-d-eau-des-moules-zebrees-envahissent-le-lac-de-vouglans-dans-le-jura-2249670.html,TF1
2023-03-01 12:23:00,"VIDÉO - À cause du manque d'eau, des permis de construire gelés dans le Var",https://www.tf1info.fr/environnement-ecologie/video-meteo-secheresse-a-cause-du-manque-d-eau-des-permis-de-construire-geles-dans-le-var-2249606.html,TF1
2023-03-01,Énergie - sécheresse : les agriculteurs européens tous touchés par la crise agricole,https://www.francetvinfo.fr/meteo/secheresse/energie-secheresse-les-agriculteurs-europeens-tous-touches-par-la-crise-agricole_5687213.html,France 2
2023-02-28 11:53:00,VIDÉO - Sécheresse : quelques astuces pour réduire sa consommation d'eau et faire des économies,https://www.tf1info.fr/conso/video-secheresse-hivernale-restrictions-comment-limiter-sa-consommation-d-eau-les-trucs-et-astuces-de-tf1-pour-faire-des-economies-2249490.html,TF1
2023-02-28 09:43:00,VIDÉO - Une sécheresse et des restrictions comme en plein été dans les Pyrénées-Orientales,https://www.tf1info.fr/societe/video-meteo-pluies-nappes-phreatiques-une-secheresse-et-des-restrictions-comme-en-plein-ete-dans-les-pyrenees-orientales-2249483.html,TF1
2023-02-28,Guadeloupe : le modèle agricole s'adapte au changement climatique,https://www.francetvinfo.fr/france/guadeloupe/guadeloupe-le-modele-agricole-s-adapte-au-changement-climatique_5685284.html,France 3
2023-02-28,VIDEO. Inflation : la hausse des prix de l'alimentation fait l'objet d'un bras de fer entre les industriels et la grande distribution,https://www.francetvinfo.fr/economie/inflation/inflation-bras-de-fer-entre-les-industriels-et-la-grande-distribution_5685155.html,France 2
2023-02-28,Sécheresse : le faible enneigement en montagne fait craindre un manque d'eau pour l'été,https://www.francetvinfo.fr/meteo/secheresse/secheresse-le-faible-enneigement-en-montagne-fait-craindre-un-manque-d-eau-pour-l-ete_5685221.html,France 2
2023-02-27 16:34:00,"VIDÉO - Avec la sécheresse, cet agriculteur doit vendre une partie de ses bêtes",https://www.tf1info.fr/societe/video-avec-la-secheresse-hivernale-en-dordogne-cet-agriculteur-laurent-combaud-doit-vendre-une-partie-de-ses-vaches-2249428.html,TF1
2023-02-27 14:49:00,"VIDÉO - Dans les Pyrénées-Orientales, déjà des restrictions d'eau à cause de la sécheresse",https://www.tf1info.fr/societe/video-hiver-pluie-secheresse-hivernale-dans-les-pyrenees-orientales-deja-des-restrictions-d-eau-2249429.html,TF1
2023-02-27 11:32:00,REPORTAGE - Sécheresse : ce fleuve du Var est complètement à sec,https://www.tf1info.fr/environnement-ecologie/reportage-video-tf1-secheresse-dans-le-var-quand-un-fleuve-disparait-huveaune-marseille-var-2249305.html,TF1
2023-02-27 11:18:00,REPORTAGE - Sécheresse : ce village de Haute-Loire doit pomper l'eau d'un lac,https://www.tf1info.fr/environnement-ecologie/reportage-video-secheresse-en-haute-loire-un-village-oblige-de-pomper-l-eau-d-un-lac-2249344.html,TF1
2023-02-27 09:35:00,"VIDÉO - Après un mois d'absence, la pluie enfin de retour",https://www.tf1info.fr/meteo/video-meteo-previsions-intemperies-en-pleine-secheresse-hivernale-la-pluie-enfin-de-retour-2249376.html,TF1
2023-02-27,Sécheresse : les agriculteurs déjà touchés en Dordogne,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-agriculteurs-deja-touches-en-dordogne_5682881.html,France 2
2023-02-27,Sécheresse : cinq départements sont déjà placés en alerte,https://www.francetvinfo.fr/meteo/secheresse/secheresse-cinq-departements-sont-deja-places-en-alerte_5683307.html,France 2
2023-02-27,Assurance habitation : les Français ne sont pas tous logés à la même enseigne,https://www.francetvinfo.fr/economie/immobilier/assurance-habitation-les-francais-ne-sont-pas-tous-loges-a-la-meme-enseigne_5682884.html,France 2
2023-02-27,Sécheresse : les agriculteurs s’adaptent au manque d’eau,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-agriculteurs-s-adaptent-au-manque-d-eau_5683334.html,France 2
2023-02-27,Agriculture : les exploitants incités à mieux assurer leurs parcelles,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-les-exploitants-incites-a-mieux-assurer-leurs-parcelles_5683010.html,France 3
2023-02-27,Assurance habitation : pourquoi existe-t-il de grosses différences de facture selon les régions ?,https://www.francetvinfo.fr/economie/pouvoir-achat/logement/assurance-habitation-pourquoi-existe-t-il-de-grosses-differences-de-facture-selon-les-regions_5683376.html,France 3
2023-02-27,Sécheresse : les agriculteurs souffrent déjà de la situation,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-agriculteurs-souffrent-deja-de-la-situation_5683358.html,France 3
2023-02-27,Sécheresse : la France doit faire avec une année record,https://www.francetvinfo.fr/meteo/secheresse/secheresse-la-france-doit-faire-avec-une-annee-record_5682794.html,France 3
2023-02-26,Environnement : des scientifiques projettent de manipuler le climat,https://www.francetvinfo.fr/monde/environnement/environnement-des-scientifiques-projettent-de-manipuler-le-climat_5681300.html,France 2
2023-02-26,Agriculture : quand les paysans se mettent aux panneaux photovoltaïques,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-quand-les-paysans-se-mettent-aux-panneaux-photovoltaiques_5681387.html,France 3
2023-02-25 16:40:00,VIDÉO - États-Unis : les images d'un blizzard rarissime en Californie,https://www.tf1info.fr/international/video-etats-unis-les-images-d-un-blizzard-rarissime-en-californie-2249276.html,TF1
2023-02-25 14:59:00,REPORTAGE - Sécheresse en plein hiver : la preuve par l’image,https://www.tf1info.fr/meteo/reportage-secheresse-en-plein-hiver-la-preuve-par-l-image-2249275.html,TF1
2023-02-25,Salon de l’agriculture : le président de la République a assisté à l’ouverture de l’événement,https://www.francetvinfo.fr/societe/salon-de-l-agriculture/salon-de-l-agriculture-le-president-de-la-republique-a-assiste-a-l-ouverture-de-l-evenement_5679434.html,France 2
2023-02-25,Sécheresse : les agriculteurs sont particulièrement inquiets après un mois de février sans pluie,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-agriculteurs-sont-particulierement-inquiets-apres-un-mois-de-fevrier-sans-pluie_5679356.html,France 2
2023-02-25,Sécheresse : les particuliers adaptent leurs jardins,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-particuliers-adaptent-leurs-jardins_5679698.html,France 2
2023-02-25,Salon de l’agriculture : Emmanuel Macron présent pour le lancement de l’édition 2023,https://www.francetvinfo.fr/societe/salon-de-l-agriculture/salon-de-l-agriculture-emmanuel-macron-present-pour-le-lancement-de-l-edition-2023_5679350.html,France 3
2023-02-25,"Sécheresse : entre habitants, paysans et touristes, le difficile partage de l'eau",https://www.francetvinfo.fr/meteo/secheresse/secheresse-entre-habitants-paysans-et-touristes-le-difficile-partage-de-l-eau_5679728.html,France 3
2023-02-24 16:08:00,"VIDÉO - Flassans-sur-Issole : la rivière totalement asséchée, les habitants inquiets du manque d'eau",https://www.tf1info.fr/environnement-ecologie/video-flassans-sur-issole-la-riviere-totalement-assechee-les-habitants-inquiets-du-manque-d-eau-2249177.html,TF1
2023-02-24,Agriculture : ces producteurs qui se mettent à l’agroécologie,https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/agriculture-ces-producteurs-qui-se-mettent-a-l-agroecologie_5678018.html,France 2
2023-02-24,Sécheresse : du jamais vu depuis 1959 dans les Pyrénées-Orientales,https://www.francetvinfo.fr/meteo/secheresse/secheresse-du-jamais-vu-depuis-1959-dans-les-pyrenees-orientales_5677700.html,France 3
2023-02-23,"VIDEO. Sécheresse : comment le fleuve de la Têt, dans les Pyrénées-Orientales, est devenu le symbole de la bataille de l’eau",https://www.francetvinfo.fr/economie/emploi/metiers/agriculture/secheresse-le-fleuve-de-la-tet-symbole-de-la-bataille-de-l-eau_5675945.html,France 2
2023-02-23,Météo : le retour de la pluie ne rassure pas complètement les agriculteurs,https://www.francetvinfo.fr/meteo/climat/meteo-le-retour-de-la-pluie-ne-rassure-pas-completement-les-agriculteurs_5675516.html,France 2
2023-02-23,"Sécheresse : dans le Var, des communes décident de suspendre les permis de construire",https://www.francetvinfo.fr/replay-jt/france-3/12-13/secheresse-dans-le-var-des-communes-decident-de-suspendre-les-permis-de-construire_5675621.html,France 3
2023-02-22 11:25:00,"VIDÉO - Plus d'un mois sans pluie, un record en hiver : quelles conséquences ?",https://www.tf1info.fr/environnement-ecologie/video-meteo-secheresse-record-2023-en-france-inondations-incendies-quelles-consequences-2248880.html,TF1
2023-02-22 10:17:00,"Sécheresse record : déjà des restrictions d’eau, en plein hiver, dans les Bouches-du-Rhône et le Var",https://www.tf1info.fr/meteo/video-var-saint-zacharie-bouches-du-rhone-huveaune-allauch-changement-climatique-secheresse-record-deja-des-restrictions-d-eau-en-plein-hiver-2248881.html,TF1
2023-02-22,Sécheresse : une menace sur les nappes phréatiques,https://www.francetvinfo.fr/meteo/secheresse/secheresse-une-menace-sur-les-nappes-phreatiques_5673911.html,France 2
2023-02-22,VIDEO. Sécheresse hivernale : vers des restrictions d’eau inédites en mars,https://www.francetvinfo.fr/meteo/secheresse/secheresse-une-reflexion-est-menee-pour-mettre-en-place-des-restrictions-d-eau-inedites-en-mars_5673905.html,France 2
2023-02-22,Sécheresse : les restrictions sur tout le territoire devraient se multiplier,https://www.francetvinfo.fr/meteo/secheresse/secheresse-les-restrictions-sur-tout-le-territoire-devraient-se-multiplier_5673935.html,France 3
